# 2006 Yearly Undirected Bipartite Graph: Users to Businesses (Reviews)
# Tab-separated list of edges. Refer to filename_elite.txt for elite mapping
# NodeId  NodeId
8751	1205748	5
29610	1205748	5
28214	1292916	5
25739	1292916	4
20054	1292916	4
1788	1292916	5
39183	1317118	5
21979	1317118	4
28214	1199036	5
1788	1199036	5
31725	1199036	3
10805	1259527	4
13993	1259527	4
19051	1209792	3
1835	1261283	1
32595	1214477	4
22088	1206305	5
33678	1266206	3
20582	1245486	3
28687	1262788	4
25507	1262788	5
13	1262788	4
39236	1302439	1
38028	1302439	5
27924	1302439	5
17486	1302439	4
36061	1302439	4
9322	1212457	5
21440	1328151	3
34811	1328151	4
18071	1328151	4
33742	1328151	4
24252	1328151	4
962	1328151	3
1370	1232862	2
39194	1194665	4
18955	1194665	4
18025	1260657	4
26562	1324290	5
38028	1324290	5
35157	1207690	4
26644	1293774	3
18274	1231557	2
6179	1231557	3
25447	1231557	4
7129	1231557	5
441	1231557	3
1426	1231557	1
31012	1205239	5
10805	1238637	4
30688	1238637	4
5208	1225215	4
11636	1202290	4
30238	1248712	4
8312	1212824	4
35157	1274978	4
29453	1284224	5
10052	1300283	4
18071	1300283	3
48939	1307629	5
76590	1317529	2
65567	1307629	4
18031	1199065	3
18025	1199065	5
60485	1258356	5
70335	1334122	5
41017	1268212	4
42797	1328151	4
42838	1185443	4
45372	1307420	3
57715	1248114	4
60146	1199065	3
71282	1199065	5
64034	1199065	5
73944	1199065	4
6179	1251548	3
51510	1337861	4
5142	1226662	4
35157	1225751	5
17351	1298956	4
51625	1321855	4
75825	1211206	2
74613	1211206	1
75756	1211206	3
40928	1328261	2
63634	1211206	2
75448	1211206	5
47561	1211206	5
54498	1211206	4
61416	1211206	3
67101	1279641	4
16693	1279641	4
60581	1321855	4
77702	1299776	5
33678	1260108	4
39183	1260108	4
49774	1194259	3
1788	1194259	5
1788	1275902	5
50121	1211206	5
46133	1205520	5
51000	1205520	3
10805	1279641	4
22681	1279641	4
23553	1279641	4
59078	1252601	3
54679	1252601	5
77719	1242236	4
74174	1187144	4
41157	1315922	2
28214	1284726	3
46741	1260842	3
48035	1260842	4
41344	1260842	2
56825	1260842	2
40962	1260842	3
61289	1260842	5
52187	1260842	3
49808	1260842	1
69875	1260842	1
43420	1260842	2
39680	1260842	4
71456	1260842	1
40122	1260842	2
60583	1260842	1
51173	1260842	4
44065	1260842	2
41386	1260842	4
74613	1260842	3
33678	1318625	4
47935	1329503	3
52410	1293540	2
55456	1333503	4
6179	1188757	3
54498	1260842	3
61416	1260842	2
1426	1260842	5
64071	1264481	4
52921	1193438	4
16116	1219271	2
47637	1219271	3
49040	1288880	4
56746	1288880	5
11636	1261876	3
45372	1335934	4
42797	1299704	1
45313	1274743	4
56054	1274743	4
42958	1315922	5
39944	1301942	1
16693	1249695	3
51778	1194065	5
55570	1200157	4
54774	1333503	5
70510	1288880	4
45771	1290846	1
71665	1290846	3
72082	1288880	4
114077	1337620	3
95675	1315922	2
102457	1192741	3
45496	1194065	3
99170	1194065	5
45313	1241231	5
64034	1252601	5
99164	1303536	4
45313	1191035	4
40575	1248467	5
80855	1290846	3
89244	1270872	4
51510	1315922	3
95532	1315922	5
1788	1202046	4
26644	1224496	5
74174	1224496	3
10805	1218741	5
91056	1338912	3
23553	1328957	3
25507	1328957	5
8312	1331008	5
81995	1316211	5
22800	1307453	5
52073	1241823	4
103096	1290846	4
7822	1203035	5
103747	1253309	4
6175	1184638	4
26644	1253974	5
