# 2007 Yearly Undirected Bipartite Graph: Users to Businesses (Reviews)
# Tab-separated list of edges. Refer to filename_elite.txt for elite mapping
# NodeId  NodeId
13959	1205748	5
35336	1205748	5
9198	1292916	3
34684	1292916	5
30154	1292916	5
27055	1292916	5
15574	1285117	4
29442	1317118	3
2538	1317118	3
28273	1231274	5
33673	1231274	5
32768	1339649	4
36346	1278567	2
26517	1199036	2
24769	1199036	4
8673	1232862	4
26015	1232862	5
32248	1232862	3
24369	1232862	2
32162	1232862	1
9266	1232862	4
8661	1232862	5
23	1232862	1
16589	1232862	3
32925	1232862	4
10805	1273829	3
22505	1273829	4
32392	1273829	5
10585	1273829	1
12364	1273829	4
20399	1273829	4
28243	1259527	4
14361	1259527	4
10903	1273829	5
30554	1273829	5
15256	1273829	5
16956	1273829	4
23988	1273829	2
16693	1273829	4
498	1273829	5
22556	1298783	3
18381	1313125	3
8674	1313125	3
21244	1329975	4
6175	1329975	3
21005	1209792	4
29384	1209792	3
4597	1209792	2
6175	1291807	3
22800	1293605	4
23888	1261283	4
18037	1261283	3
144	1214477	4
29316	1214477	4
14402	1206305	4
23900	1206305	4
11599	1232110	4
33203	1232110	3
26254	1312512	4
11140	1319343	4
3803	1266206	4
21002	1262788	4
5930	1262788	4
36426	1262788	4
23189	1262788	4
32753	1262788	4
25042	1313108	4
2107	1262788	4
22089	1289962	4
25398	1302439	2
22800	1263207	4
30911	1263207	5
22800	1319591	3
15791	1206305	4
34222	1292202	4
12465	1316905	5
33972	1316905	5
27860	1206781	4
22752	1318625	5
39315	1318625	5
7458	1216106	4
16257	1328151	4
25592	1339578	5
17394	1328151	3
6175	1332910	5
5588	1265548	3
27658	1254313	3
16798	1328151	5
20705	1328151	4
13473	1328151	5
28348	1328151	4
33678	1281754	5
23445	1254313	4
5854	1244288	4
29397	1232862	4
2222	1232862	2
13167	1234721	4
18761	1328618	4
13641	1328618	5
18084	1328618	4
17546	1328618	5
33458	1334800	4
6030	1334800	5
9831	1319227	3
7728	1260349	5
28243	1319855	4
32753	1319855	3
1804	1256620	2
32878	1265548	4
27072	1260657	5
13400	1269998	4
6143	1260657	4
18031	1260657	5
8938	1244586	1
24563	1189124	5
12274	1324290	4
39027	1324290	4
9148	1263468	4
12930	1263468	3
24769	1263468	4
28609	1234053	5
30476	1253027	4
23985	1253027	5
25610	1207690	5
17351	1288109	5
28243	1329175	4
38221	1269954	2
23692	1269954	1
17134	1269954	1
22535	1310993	5
35722	1290524	5
31609	1220289	5
29350	1220289	4
1760	1220289	5
30889	1198490	2
32768	1293774	2
6175	1293774	3
9654	1231557	4
23	1231557	3
7691	1231557	4
4950	1231557	4
22020	1204563	5
5208	1204563	4
32248	1249748	3
8890	1249748	3
36680	1302624	4
28243	1241286	5
30889	1241286	5
37162	1292824	3
30838	1246858	1
14981	1246858	5
5368	1329715	4
23988	1339649	4
11392	1339649	4
2866	1339649	5
33109	1234875	2
32606	1278567	5
5523	1238637	5
21002	1238637	5
32753	1238637	5
22681	1238637	5
28243	1238637	5
25866	1238637	5
6175	1238637	4
32724	1238637	5
32768	1238637	5
17772	1238637	4
14606	1238637	4
32606	1238637	5
24657	1225215	5
21301	1225215	2
26795	1225215	2
32248	1225215	4
19842	1225215	4
33052	1225215	3
30889	1225215	4
34276	1225215	4
34466	1225215	4
13222	1225215	4
2158	1225215	3
33295	1270450	3
29302	1270450	2
19287	1311853	3
13167	1248390	4
3348	1259527	1
14287	1217211	4
12082	1239130	4
32768	1257579	2
22681	1257579	2
14287	1257579	2
28243	1248712	5
29631	1209937	4
28243	1282331	4
32768	1282331	4
5825	1313388	5
38905	1307395	4
34389	1221126	2
33704	1232608	5
5034	1300283	2
10644	1299900	5
40437	1206065	5
58402	1307629	4
75619	1307629	3
26180	1307629	5
5142	1307629	4
28243	1307629	4
22681	1307629	5
52640	1307629	4
48273	1290604	2
53874	1290604	4
65445	1290604	5
49923	1290604	4
6175	1307629	5
52364	1307629	4
42218	1307629	3
45722	1307629	4
65330	1307629	2
13641	1199065	5
43964	1199065	4
45803	1199065	4
51070	1328151	4
39595	1328151	5
30238	1328151	4
52128	1328151	4
45487	1328151	4
29397	1331885	4
13472	1225165	5
69722	1193463	4
38905	1223676	5
6175	1195916	3
21244	1334122	5
22535	1334122	4
32753	1334122	4
24563	1217270	5
31958	1217270	5
50546	1217270	5
77872	1328885	5
26767	1311327	3
57482	1311327	2
64390	1311327	5
57417	1324769	5
51994	1209361	4
51345	1327268	3
65038	1328284	5
66093	1330280	1
62702	1305208	3
6175	1312208	2
57715	1211527	4
45583	1211527	5
58173	1328151	3
67854	1328151	4
45890	1328151	4
70408	1328151	3
55674	1328151	3
51458	1258749	5
74816	1258749	4
56881	1248390	5
66495	1248390	3
77887	1248390	5
5437	1329523	5
43331	1269954	1
56451	1283434	3
20963	1283434	4
33109	1283434	2
55479	1252601	5
76449	1252601	5
76126	1217247	5
44738	1249545	5
72854	1184247	4
1582	1325116	5
2972	1217813	4
65364	1217813	4
72793	1217813	4
29397	1185443	2
41745	1307420	3
41401	1307420	5
24769	1307420	2
40911	1307420	4
26180	1193743	4
32753	1193743	2
22505	1193743	2
28243	1193743	3
6175	1193743	2
69948	1254704	4
50546	1199065	2
24563	1199065	5
23	1207938	3
62855	1251548	1
60581	1337861	5
34222	1204053	3
70977	1224183	4
46190	1227622	5
9148	1295304	5
24769	1295304	4
75282	1189804	3
65038	1189804	4
42700	1236274	5
50996	1330280	1
62702	1208840	4
25042	1240035	2
22505	1197043	4
28243	1197043	4
76098	1321855	1
59459	1321855	5
50546	1210774	4
42700	1337981	5
22505	1276466	3
74581	1276466	2
26180	1276466	4
16693	1276466	3
28243	1276466	2
57249	1276466	5
26466	1276466	2
71902	1187144	4
18084	1252601	4
45895	1260943	5
56379	1244237	4
22998	1244237	5
51994	1244237	2
8751	1244237	5
45895	1244237	5
51232	1244237	5
48831	1244237	5
40179	1211206	1
53219	1211206	4
40284	1211206	4
43999	1211206	5
65528	1211206	4
42057	1211206	5
53265	1211206	4
39698	1211206	5
49461	1211206	5
12465	1328261	5
29397	1328261	3
74776	1279641	2
21244	1279641	5
67030	1321855	1
39901	1211206	5
60967	1211206	5
55993	1211206	3
66963	1211206	3
39998	1211206	5
40204	1211206	5
29631	1211206	4
39771	1211206	2
66177	1327406	5
13959	1327406	5
6492	1327406	4
57688	1279641	5
21002	1279641	3
498	1279641	5
16693	1276076	4
798	1276076	4
6175	1241714	2
73217	1272553	3
43999	1337620	2
55138	1319428	2
28243	1319428	5
30889	1319428	3
518	1319428	3
25866	1319428	5
61356	1299776	5
62148	1305951	3
56881	1305951	4
43258	1305951	4
21097	1194259	1
50414	1194259	1
27055	1194259	4
52581	1194259	4
52781	1211206	4
68739	1211206	4
45496	1211206	4
75525	1211206	4
47869	1211206	2
57666	1211206	4
58592	1211206	5
61085	1211206	4
60569	1211206	3
78436	1255337	3
11140	1247174	3
32248	1205520	4
9266	1205520	5
45070	1205520	3
441	1205520	4
55674	1205520	4
41166	1223930	2
28243	1279641	5
75619	1279641	5
61696	1279641	4
21244	1241231	4
45313	1279641	4
5142	1279641	4
67718	1279641	5
14227	1279641	4
5208	1329503	4
64218	1329503	5
6175	1279641	5
59437	1279641	5
17772	1279641	3
15795	1279641	5
48827	1279641	5
73362	1279641	5
32724	1279641	4
34094	1279641	4
59952	1295304	3
52480	1295304	4
32753	1279641	5
6026	1279641	4
39847	1279641	5
25866	1279641	5
39595	1279641	3
67492	1279641	3
17352	1323591	3
77261	1184792	3
44580	1302175	3
58507	1302175	5
72599	1302175	4
43905	1302175	1
46820	1286926	4
5368	1236274	3
29397	1270444	4
54718	1240469	4
16045	1328272	3
44616	1244237	3
47320	1244237	3
39987	1244237	5
29610	1244237	5
29397	1243936	2
29631	1224725	5
29397	1224725	4
62630	1327406	5
8751	1327406	5
39705	1327406	5
27658	1267741	2
75019	1288880	2
8581	1297719	5
60709	1297719	5
78831	1309495	4
40014	1311425	5
1582	1270968	5
58520	1290846	1
49854	1264155	2
15663	1231274	5
32753	1231274	5
16956	1231274	4
75619	1317149	5
10805	1317149	4
61467	1317149	3
71620	1317149	4
65699	1317149	5
22681	1317149	4
14361	1317149	4
21412	1315922	3
66079	1202209	5
61093	1260842	3
40616	1260842	2
71598	1260842	4
70975	1260842	4
45063	1260842	1
52087	1260842	2
52522	1260842	1
51258	1260842	2
56680	1260842	4
50008	1260842	5
60183	1260842	2
30204	1276466	5
6175	1276466	3
49326	1276466	1
22681	1276466	3
23553	1276466	3
13400	1276466	3
51232	1276466	3
25866	1276466	2
16956	1276466	3
32768	1257470	5
53911	1260842	3
46116	1260842	4
70177	1260842	4
59367	1260842	2
53579	1260842	4
47064	1260842	4
51204	1260842	2
43978	1260842	3
47889	1260842	4
54489	1260842	4
441	1260842	3
58410	1260842	4
55674	1260842	2
45393	1260842	4
29631	1260842	5
56611	1260842	2
67370	1285267	2
25507	1280552	5
14227	1280552	5
17597	1280552	2
51340	1194065	5
52235	1334930	5
55345	1334930	5
21097	1293137	3
42662	1200148	4
42343	1318625	5
48664	1246164	4
44407	1246164	5
39455	1246164	3
41012	1246164	3
42696	1246164	4
42596	1246164	5
55132	1246164	3
21002	1241231	4
58575	1329503	4
61722	1329503	4
32248	1329503	4
40407	1329503	5
41144	1329503	4
77988	1322719	3
41430	1333503	5
16693	1231230	4
74581	1231230	4
10805	1231230	5
2158	1213507	3
30022	1219271	4
32248	1219271	4
71782	1260842	3
71793	1260842	3
59407	1260842	4
42662	1260842	4
74385	1260842	2
71804	1260842	3
73897	1260842	3
73705	1260842	5
6175	1246790	4
57159	1259053	5
53860	1288880	2
75768	1288880	3
50821	1299704	5
5208	1185772	2
46725	1185772	3
46737	1297719	4
29397	1297719	4
69508	1295958	4
46509	1213899	3
34222	1213899	4
40834	1315922	2
71395	1315922	3
5588	1315922	4
32248	1315922	3
58575	1315922	4
42662	1236898	5
70910	1236898	5
48105	1290846	1
54380	1290846	3
47168	1290846	3
74581	1317149	3
62092	1272830	3
6175	1226534	2
53987	1291589	4
33458	1291589	4
71527	1212761	5
1760	1209296	5
39535	1301942	5
48842	1301942	3
50868	1229555	4
17597	1249695	4
30022	1194065	5
54467	1194065	5
60801	1194065	5
71883	1194065	5
52654	1241231	5
49274	1329503	5
39833	1329503	5
71164	1329503	5
60886	1219827	5
42662	1219827	5
65096	1252601	5
31207	1252601	5
40493	1302262	5
54416	1288872	5
70090	1288880	3
5208	1290846	2
65120	1263434	4
58706	1290846	1
41287	1290846	3
67369	1290846	1
61513	1287568	4
79207	1208953	2
17772	1317149	5
65330	1317149	5
14227	1317149	4
93421	1317149	4
60444	1199215	5
39535	1271203	4
105135	1337620	3
85662	1337620	4
86144	1277670	4
3803	1277670	4
79858	1315922	2
93772	1315922	3
47429	1315922	3
62702	1318384	1
25298	1242224	5
53340	1219903	4
10805	1316211	5
109765	1316211	5
106030	1194065	5
