# 2009 Yearly Undirected Bipartite Graph: Users to Businesses (Reviews)
# Tab-separated list of edges. Refer to filename_elite.txt for elite mapping
# NodeId  NodeId
23871	1313843	3
28626	1313843	2
10599	1313843	4
32243	1313843	1
38183	1313843	2
4650	1313843	3
7773	1313843	4
8811	1201314	3
31461	1201314	4
1334	1201314	3
31766	1201314	5
29215	1201314	5
13907	1201314	3
6086	1201314	3
16047	1196605	3
4260	1205748	5
6449	1205748	5
8378	1205748	4
17000	1205748	3
20955	1241999	5
31264	1241999	4
36123	1299097	1
12548	1292916	4
19644	1292916	1
25697	1292916	4
14104	1292916	3
26517	1292916	2
2742	1292916	4
34904	1285117	5
33670	1285117	5
19029	1264372	2
25254	1264372	3
21733	1196605	5
22024	1196605	2
6339	1196605	3
1858	1196605	2
5757	1225057	3
21338	1213507	4
37290	1213507	1
1858	1213507	2
17352	1213507	5
16199	1287548	4
12259	1206287	1
35199	1215721	4
21809	1252343	4
852	1252343	5
20014	1252343	5
23553	1231274	5
15822	1231274	5
23426	1274034	5
10554	1232948	1
10050	1339649	1
8274	1339649	4
12835	1339649	2
5082	1339649	5
26684	1339649	4
6700	1339649	5
25509	1339649	4
5399	1314102	5
33181	1314102	5
5779	1314102	4
29625	1314102	5
13882	1314102	5
1404	1314102	5
572	1278567	5
17573	1278567	5
6963	1321048	4
15182	1252159	3
28360	1321632	3
18118	1321632	2
201	1199036	2
39327	1199036	3
19188	1232862	3
28024	1232862	3
36355	1232862	5
397	1232862	3
28013	1232862	3
31720	1232862	5
7918	1232862	1
23996	1232862	2
6380	1232862	4
39250	1240814	2
29962	1189897	3
8831	1221385	3
196	1252343	5
36265	1273829	4
19628	1273829	3
9084	1273829	3
32693	1273829	4
34094	1273829	2
17571	1273829	5
10664	1273829	4
24707	1273829	4
14093	1273829	4
33484	1273829	5
37866	1273829	3
9019	1273829	4
34910	1273829	4
8864	1273829	5
24707	1259527	4
7082	1259527	4
26750	1259527	1
16314	1259527	2
20706	1259527	2
19922	1259527	5
30703	1259527	3
30969	1259527	3
14047	1202640	5
6412	1273829	3
11858	1273829	5
33909	1273829	5
22344	1273829	3
11172	1273829	2
18040	1273829	3
2179	1273829	4
11315	1273829	2
7012	1273829	5
30543	1273829	5
7898	1273829	4
4467	1273829	4
15375	1273829	5
18812	1273829	5
1655	1273829	1
17699	1333607	2
5460	1333607	4
9296	1333607	5
531	1333607	3
30287	1333607	4
23760	1307741	5
20489	1307741	4
27048	1307741	3
4748	1307741	4
8874	1307741	4
38460	1307741	4
