# 2008 Yearly Undirected Bipartite Graph: Users to Businesses (Reviews)
# Tab-separated list of edges. Refer to filename_elite.txt for elite mapping
# NodeId  NodeId
22137	1313843	4
34836	1313843	4
14227	1313843	2
32272	1201314	3
32670	1201314	4
23853	1296542	4
19637	1196605	3
488	1196605	1
15	1196605	5
14392	1196605	2
24298	1205748	4
2652	1205748	4
14920	1205748	5
36379	1205748	5
33473	1205748	5
7910	1205748	4
9594	1205748	3
20190	1234046	3
18360	1316535	4
19204	1292916	5
28280	1292916	4
21097	1292916	5
8183	1292916	3
11572	1292916	1
5348	1292916	4
14011	1292916	5
21574	1292916	5
4931	1292916	5
1970	1292916	4
2972	1285117	4
25677	1196605	5
8555	1196605	3
38778	1196605	4
4975	1196605	3
775	1213507	4
5054	1213507	2
5141	1213507	5
28050	1287548	3
7529	1287548	1
13101	1211515	5
38004	1317118	4
35408	1317118	5
38954	1317118	3
18359	1231274	5
4938	1231274	4
18034	1231274	4
18697	1231274	5
9627	1231274	5
23553	1339649	5
9963	1339649	5
30011	1339649	3
22418	1339649	5
17772	1339649	5
8712	1278567	5
21203	1278567	5
6372	1199036	2
22125	1232862	1
24891	1232862	3
32840	1232862	2
31969	1232862	4
8050	1232862	4
11894	1232862	4
488	1232862	3
18618	1232862	5
30051	1232862	4
10568	1232862	1
20507	1232862	3
30189	1232862	4
4974	1232862	5
25986	1240814	5
26852	1273829	5
9085	1273829	5
5524	1273829	3
25812	1273829	4
32724	1273829	2
27033	1273829	4
11208	1273829	3
31958	1273829	3
32029	1273829	4
11778	1273829	4
27354	1259527	4
22534	1259527	4
28391	1259527	2
1119	1259527	4
8558	1259527	2
6026	1259527	3
26466	1259527	4
14227	1259527	2
25286	1259527	2
1066	1202640	5
24232	1273829	5
33365	1273829	2
34848	1273829	5
30011	1273829	2
6026	1273829	2
30917	1273829	2
33485	1273829	3
14986	1273829	2
882	1273829	5
11366	1273829	2
15292	1273829	4
2336	1273829	2
30230	1273829	1
22418	1307741	4
35120	1307741	5
15663	1307741	3
5704	1307741	4
22999	1307741	3
19364	1307741	5
14679	1307741	5
8234	1307741	5
36811	1307741	5
30688	1307741	5
18069	1307741	4
1462	1307741	5
26258	1307741	2
20855	1307741	5
14227	1307741	5
7038	1307741	5
14158	1307741	4
21792	1202550	1
